ID	landslide	x	y	elevation	slope	relprecip	profcurv	plancurv	aspect_sin	aspect_cos	canopy	treetype	treeheight	treenumber	groundwater	precip	max_precip_3h	deposit_thickness	bedrock2	landforms2	deposit2	LogFlow
860	0	95467.5	6787972.5	517.0328906	37.501053	149.3931	-0.060160413	-1.375189662	-0.9984735	0.055232547	84	3	78	1287	0.97959185	100.3348	9.017859	3	3	0	4	4.20469261939097
861	0	211517.5	6760437.5	364.7539124	47.091434	156.0127	-23.343346	4.401518345	-0.4670493	-0.88423127	0	2	0	0	1.3793104	144.8831	12.509161	2	4	0	1	2.89037175789616
862	0	212397.5	6756587.5	666.9827881	40.83205	157.71802	1.7551448	-2.63956213	0.8121778	0.5834101	90	1	166	1052	1.3095238	151.5385	10.188044	3	4	1	1	8.77338459677665
863	0	205482.5	6753587.5	502.5204346	30.653187	163.82082	1.7665551	-0.940485895	-0.9102296	0.4141039	79	1	189	980	1.3939394	145.7149	9.491182	2	4	1	1	3.93182563272433
864	0	218497.5	6852422.5	730.6224658	38.877728	153.24466	-3.439072	2.148711205	-0.5353869	-0.84460694	40	1	181	452	1.5	115.3026	12.6561985	2	2	1	1	2.39789527279837
865	0	166987.5	6796482.5	705.8747705	36.912155	142.49779	0.05264783	2.542511225	-0.6008612	-0.79935336	60	2	122	1024	1.5897436	108.1315	14.537493	2	5	1	1	4.95582705760126
866	0	155517.5	6739432.5	594.1824121	25.752602	163.67435	4.098567	-4.627858639	-0.3579224	0.93375134	100	1	163	1836	1.3793104	126.4685	9.890486	2	4	1	1	9.16910162395959
867	0	198622.5	6765737.5	584.6353101	29.202112	156.39124	-1.1907389	-0.135553405	-0.4307017	-0.9024944	96	1	213	869	1.3636364	139.6993	19.01562	3	4	1	1	4.48863636973214
868	0	97757.5	6797722.5	335.297002	40.644596	150.39752	-0.49425927	0.064485855	-0.7210865	-0.69284505	0	3	31	444	1.2	81.7503	9.558058	3	3	0	4	4.17438726989564
869	0	154302.5	6741512.5	520.8168896	29.582771	160.17162	2.7279725	-2.551226616	0.8930316	-0.44999403	90	2	225	803	1.4	122.2997	9.764259	2	4	0	1	4.39444915467244
870	0	227267.5	6732497.5	527.2034424	27.031757	153.63408	5.0423727	-0.706894755	-0.9583082	0.2857365	65	2	143	542	1.3421053	163.0544	10.415209	3	4	1	1	3.04452243772342
871	0	218532.5	6847182.5	536.133418	26.203022	149.92506	1.0043141	1.168630481	-0.23699212	0.97151154	100	1	157	1454	1.2307693	109.2063	10.899333	2	2	1	5	4.53259949315326
872	0	208627.5	6763517.5	492.1132031	24.492723	156.264	1.7864507	1.619331598	0.997797	0.066341355	37	1	102	817	1.382353	144.9595	14.61851	2	4	1	1	6.96790920180188
873	0	171197.5	6743427.5	513.5040527	21.583	151.70073	-0.6047748	-0.2091351	-0.5722521	0.8200778	93	1	168	1332	1.53125	115.312996	9.610877	3	4	1	1	4.0943445622221
874	0	138537.5	6734297.5	463.8711108	19.434982	165.63544	-5.8411407	3.639064074	0.35857025	-0.93350273	54	3	90	1130	1.1875	130.1648	13.248278	3	4	0	1	2.77258872223978
875	0	226607.5	6707132.5	417.4993811	26.281784	154.56557	0.3813388	-0.026039114	0.6192072	-0.78522766	57	1	207	401	1.45	164.7498	13.686645	2	4	1	1	6.66185474054531
876	0	206337.5	6862542.5	534.9652026	24.430418	175.69733	0.15064418	-0.856162429	-0.49601734	0.8683126	100	1	239	1299	1.7142857	114.7714	15.160361	2	3	1	1	5.68017260901707
877	0	205922.5	6749957.5	498.7886743	24.906843	165.24945	2.96649	-1.211166143	0.52186036	0.8530309	60	3	82	1265	1.3888888	150.6925	9.507172	2	4	1	1	3.71357206670431
878	0	214447.5	6741252.5	504.4928625	23.333946	154.30556	1.3692333	0.659589648	0.9041655	0.42718232	76	1	164	1120	1.2285714	150.1662	9.599626	2	4	0	1	5.98141421125448
879	0	175327.5	6728997.5	453.906593	28.365189	146.42473	-0.3414607	1.537284374	0.9998157	-0.019198235	100	1	230	1038	1.8	110.4181	9.708464	3	5	1	1	3.43398720448515
880	0	247872.5	6728472.5	433.7263708	25.361382	152.32849	-1.9283273	0.776155114	-0.98891866	-0.14845839	95	1	162	1672	1.3235294	155.1103	14.648612	2	4	1	1	2.39789527279837
881	0	209707.5	6759392.5	607.7894458	28.16864	158.8696	-5.7032905	1.914814949	-0.22945723	0.97331876	59	1	107	1131	1.3714286	150.4592	11.646289	2	2	1	1	6.81454289725996
882	0	112217.5	6790357.5	541.1980347	29.5249	162.41263	-2.9558742	1.585190296	0.6849704	-0.72857094	100	3	120	1617	1.0588236	107.3581	6.8410816	1	4	0	5	9.85497984847108
883	0	166547.5	6793577.5	459.0280042	33.37698	148.34277	-6.6225777	0.087134108	0.70303047	0.71115977	97	1	207	1318	1.5151515	109.002	15.092586	3	4	1	1	5.58724865840025
884	0	157687.5	6742837.5	578.7438037	29.692501	158.54976	2.9367023	-2.312545776	0.09030602	-0.99591404	87	2	172	305	1.3928572	121.6581	8.999378	1	4	0	5	4.38202663467388
885	0	231427.5	6702307.5	576.0898804	25.343737	149.85013	-0.9429212	0.907479167	0.52350056	-0.85202533	0	1	0	0	1.6097561	153.8734	13.115431	2	4	0	1	2.83321334405622
886	0	164552.5	6750392.5	611.7828125	22.212835	146.05905	3.9951148	-1.581379414	0.5578485	0.82994276	96	1	196	1654	1.4722222	119.5568	7.975605	3	4	1	1	3.8286413964891
887	0	118107.5	6790752.5	655.5186377	27.700588	158.4754	0.079546034	0.520131946	0.29081053	0.9567807	71	3	63	1088	1.0877193	117.43919	6.652338	3	4	0	4	3.97029191355212
888	0	206927.5	6873802.5	568.3484619	23.162443	153.08292	-0.30804893	-0.190949321	-0.9357174	0.35275048	96	1	191	1458	2	83.5006	7.98465	3	4	0	1	6.32793678372919
889	0	215637.5	6709377.5	478.5773425	28.379948	148.49152	-1.0984722	-15.30112839	0.6531626	-0.7572177	100	1	230	1036	1.3414634	157.3369	10.673304	3	4	0	1	4.45434729625351
890	0	208737.5	6764377.5	455.1551025	24.684204	154.84717	-2.7690837	1.676492572	0.94278246	0.33340842	89	1	178	1895	1.3939394	145.0394	15.506268	3	5	0	1	3.61091791264422
891	0	104452.5	6783867.5	513.0673218	33.618404	150.29805	0.36710933	0.526425719	0.88142633	-0.47232154	84	3	94	1540	1	94.048004	8.929513	3	4	0	4	4.30406509320417
892	0	274697.5	6718162.5	522.38271	24.32066	145.7034	8.484638	-5.057608128	-0.7068961	0.70731735	37	2	79	758	1.6829268	143.31491	12.332381	2	4	0	1	10.1650437983368
893	0	207107.5	6870347.5	477.6238855	29.830997	153.42012	-1.1134231	1.244433284	-0.7588608	-0.65125287	73	2	108	608	1.6	86.4661	8.793667	2	4	1	4	8.61758136544751
894	0	231867.5	6694857.5	324.1049426	25.352737	135.37231	-0.21936339	-0.548020601	0.9954979	0.09478405	0	1	0	0	1.5	123.8011	10.082868	2	2	1	1	3.43398720448515
896	0	216527.5	6837802.5	337.2204663	25.258392	148.23514	3.3342783	1.747764826	0.22355725	0.9746908	93	1	175	1454	1.16	117.3238	11.626606	2	5	0	1	6.51025834052315
897	0	284102.5	6727302.5	487.3332935	33.50988	129.42879	0.09819783	0.618114829	-0.81635463	0.57755095	79	2	202	595	1.4210526	131.7844	13.211521	2	2	1	1	3.68887945411394
898	0	167082.5	6697287.5	499.301571	38.9281	102.28787	-4.3945837	0.279010206	0.96847934	-0.24909389	93	1	150	1462	1.3333334	88.3227	6.9279013	2	3	1	1	4.31748811353631
899	0	76447.5	6804242.5	239.9817523	37.716446	111.44615	-0.7028151	1.355119467	0.32173404	-0.9468301	96	2	169	573	1	55.0663	6.534667	1	4	1	5	5.19295685089021
901	0	274662.5	6660312.5	191.2997253	19.261368	98.37068	-3.2320547	-0.682940841	0.87782997	-0.4789724	100	1	201	1542	1.1891892	97.3594	12.31455	3	4	1	2	2.484906649788
903	0	294452.5	6886492.5	442.2356995	23.142649	86.581795	0.22354452	2.755946875	-0.9982063	0.059867337	100	1	165	1143	1.1851852	75.2368	8.102164	3	4	0	2	3.97029191355212
904	0	195007.5	6662552.5	380.6996997	23.27126	97.62157	-3.7277927	3.938857794	-0.8608225	0.50890535	4	1	63	401	1.6046512	93.9203	13.232247	2	3	1	1	5.35658627467201
905	0	129582.5	6883702.5	583.9238599	27.485884	113.080795	-2.8003414	1.25710988	-0.8498807	0.52697515	6	2	62	394	1	48.4827	10.007204	3	4	0	1	8.57602797713713
906	0	242322.5	6669242.5	433.5166626	34.7279	110.00021	16.778969	3.047553778	-0.999122	-0.04189551	67	2	181	642	1.6216216	96.2828	11.044208	2	4	0	1	3.3322045101752
907	0	81037.5	6872907.5	480.8690308	40.397106	88.27428	1.3855461	-0.815508604	-0.9886167	-0.15045607	71	3	108	691	0.89261746	93.428505	10.192497	1	4	0	5	5.4553211153577
908	0	241532.5	6669462.5	401.0171863	41.58844	111.41568	3.9203997	-4.91898489	-0.6538272	0.75664395	98	1	161	1395	1.6111112	95.4635	11.044208	3	3	1	4	2.30258509299405
909	0	160497.5	6696417.5	514.3030957	33.168182	105.73849	0.66028035	6.280646801	0.19350089	-0.9811001	57	2	130	478	1.3170732	86.719	7.016163	3	3	0	1	3.58351893845611
910	0	89847.5	6806482.5	510.9443372	38.52154	126.10847	-5.733407	-0.981746852	0.60736215	-0.79442513	18	2	91	609	0.962963	72.3271	7.1854086	3	4	0	4	4.26267987704132
911	0	129992.5	6885017.5	721.6404956	28.278524	116.43834	-0.21441182	-4.147956848	0.46112427	-0.8873356	96	2	184	1438	1.1777778	45.5118	10.415682	2	4	0	1	8.99143781491923
912	0	233882.5	6799627.5	564.4443604	40.241158	107.176476	3.1324234	-0.21545738	0.5908799	0.8067595	100	1	175	1653	1.3658537	129.3514	15.489322	1	2	0	5	5.47227067367148
913	0	196767.5	6686452.5	739.3052344	42.878433	103.74695	19.051146	-5.936491013	0.99872714	0.05043924	95	1	157	1221	1.3636364	126.1103	10.488102	2	5	0	1	2.07944154167984
914	0	285247.5	6719172.5	643.1188721	30.987677	122.16326	-1.2491772	-1.691228032	0.9881276	-0.15363547	85	1	178	1025	1.7083334	136.4946	16.905924	1	4	1	5	5.52545293913178
915	0	75207.5	6810102.5	301.5889478	32.00229	95.60797	6.5838847	-2.8025949	-0.52566177	0.85069364	98	2	182	902	1	64.1885	6.278702	1	4	0	5	4.06044301054642
916	0	135592.5	6942197.5	158.9092151	29.79865	106.336494	-2.459959	-0.281846136	0.13945341	-0.99022865	92	3	121	1699	1.1276596	64.6932	7.064783	3	4	0	4	6.0137151560428
917	0	234007.5	6705057.5	321.5666235	43.88305	151.9286	-8.71286	0.14706631	-0.95449203	-0.2982365	78	2	143	799	1.6451613	144.94101	13.278607	2	4	0	1	3.04452243772342
918	0	193927.5	6714627.5	344.8676355	36.70875	129.66049	1.0687944	-3.015351057	-0.60460746	-0.7965236	98	1	271	837	1.3125	95.2041	11.979455	1	4	1	5	6.10924758276437
920	0	119027.5	6817112.5	793.7990039	34.962746	135.21129	-5.0210843	3.105741739	0.6696058	0.74271667	40	3	73	1027	1.2051282	97.583	8.90106	3	4	1	4	4.77912349311153
921	0	249942.5	6725477.5	437.6687671	25.081411	150.25696	1.2105775	-0.490989923	-0.98527753	-0.17096235	98	1	125	1641	1.5675676	154.8259	14.174267	2	4	1	1	8.10892415597534
922	0	243357.5	6734157.5	425.4463806	34.431046	153.53201	3.1606703	-0.545794606	0.99217606	-0.12484652	57	1	154	746	1.2777778	152.7547	12.98824	2	4	1	1	3.29583686600433
923	0	198592.5	6865322.5	661.3419141	26.6065	195.74684	-2.5473752	1.911589622	0.68014944	0.7330735	87	1	155	1659	1.6956521	108.0685	10.437804	2	4	1	1	3.36729582998647
924	0	205992.5	6853097.5	458.0778552	31.489655	195.59988	0.40721735	1.378418565	0.99103403	-0.13360973	100	3	130	2204	1.4285715	163.5086	12.472503	3	4	0	1	3.55534806148941
925	0	142327.5	6881082.5	558.4975073	30.408278	170.82771	-0.35936883	-1.371351242	0.74891794	0.6626628	96	1	174	1367	1.08	73.0187	9.712628	2	4	0	1	2.89037175789616
926	0	183057.5	6871907.5	416.3631506	28.240877	209.23753	-2.7404194	-0.592055202	-0.15217774	0.98835313	100	1	190	1902	1.7142857	119.0574	9.177828	3	4	0	2	3.87120101090789
927	0	198292.5	6865957.5	730.3240381	40.374126	195.74684	-1.2580035	0.428422272	0.49814966	0.86709106	100	3	104	1954	1.6956521	108.0685	10.238039	2	2	0	1	3.58351893845611
928	0	208547.5	6852287.5	571.7188403	27.309057	190.81718	1.3848362	-0.156101257	-0.99079925	0.1353399	85	2	127	896	1.45	155.7825	11.474576	1	2	0	5	4.8283137373023
929	0	201272.5	6854037.5	665.8676221	31.844332	198.09964	6.392078	-0.048010077	0.59900516	-0.8007452	84	3	79	1476	1.6451613	162.53061	12.741948	3	2	0	1	9.25244154799482
930	0	159727.5	6912897.5	788.7226147	24.109379	198.93071	6.827272	-0.534847438	0.106154464	0.99434966	84	3	110	1073	0.97402596	111.2618	8.941972	3	4	1	1	10.7881637706409
931	0	160477.5	6912507.5	700.6217212	29.556904	198.97418	-1.418171	1.686526179	0.9179114	-0.39678535	40	2	99	599	1.137931	108.1172	8.041248	3	4	0	1	9.40450815105382
933	0	210307.5	6851727.5	594.4057227	34.680344	185.77168	-2.8782427	1.828466296	0.62225145	-0.7828174	100	2	162	1323	1.4705882	145.2822	10.394418	1	4	1	5	3.71357206670431
934	0	206432.5	6852317.5	639.4405542	32.518562	194.3814	-8.082609	-1.693624616	0.46747476	0.88400644	68	1	168	867	1.48	167.5873	12.903889	3	4	1	1	6.85224256905188
935	0	222162.5	6728052.5	449.9515161	31.121988	154.42844	-1.1161939	1.628669381	-0.9358491	-0.3524011	90	2	146	973	1.3076923	148.132	13.402563	2	4	1	1	2.56494935746154
936	0	210972.5	6848742.5	475.6257776	27.731861	183.3135	-0.37996146	-0.22379446	0.76783615	0.6406463	100	1	182	1654	1.4333333	153.5451	10.715313	3	4	1	1	6.42486902390539
937	0	224362.5	6753572.5	482.0120374	33.645348	142.68788	-1.160023	0.011427165	0.14658923	0.98919743	100	1	166	1761	1.25	151.0602	17.688393	2	4	1	1	3.93182563272433
938	0	231062.5	6723637.5	475.1239575	25.65794	156.96292	-1.1215744	0.716911852	-0.23964709	-0.97086006	87	2	165	670	1.3529412	157.9447	12.9050455	2	4	0	1	4.56434819146784
939	0	219717.5	6756937.5	432.8343835	28.455267	148.03755	0.3025343	0.581464946	-0.07496503	-0.9971862	98	1	201	1111	1.1923077	145.2261	14.735056	3	4	1	1	4.00733318523247
940	0	207617.5	6863917.5	401.439176	29.226955	170.73714	-5.5251136	5.922996998	-0.120413505	-0.9927238	100	3	132	2226	1.8333334	108.976295	14.152924	3	3	0	1	6.0591231955818
941	0	188772.5	6772792.5	497.1920361	42.453335	138.22144	-0.29795754	0.052179176	0.55172145	0.8340285	100	1	130	2183	1.4411764	116.2043	13.5244255	2	4	1	1	4.0943445622221
942	0	147277.5	6797897.5	568.3043872	29.148191	167.67557	-0.000128247	2.771336555	0.05552213	0.99845743	96	2	191	1367	1.4418604	154.6712	11.909237	2	2	0	1	5.18738580584075
943	0	226107.5	6710412.5	480.8613147	27.442953	155.86629	-0.124536425	-2.947124243	-0.22548787	-0.97424597	50	2	127	474	1.4864864	162.81781	13.738386	1	4	0	5	3.76120011569356
944	0	214217.5	6743587.5	491.5851355	41.34964	155.66959	1.9321707	1.19006145	0.8975759	0.44085994	70	1	138	1033	1.2352941	149.5238	9.924754	2	4	1	1	3.89182029811063
945	0	202752.5	6758522.5	483.9171753	26.870255	165.35747	4.1549616	-1.788700342	-0.9230054	-0.38478705	3	2	54	367	1.5	150.1054	9.9226	2	2	1	1	9.49416501410066
946	0	250812.5	6738647.5	542.3444385	23.12043	153.49615	5.332215	-0.876896381	-0.98119235	-0.19303265	93	1	180	944	1.3	157.1012	11.180762	2	4	0	1	2.94443897916644
947	0	227017.5	6727857.5	360.7014404	33.839764	155.48601	-1.5005517	1.014604568	-0.989954	-0.14138986	67	1	90	1846	1.3414634	160.5434	12.955568	2	4	0	1	5.48479693349065
948	0	231952.5	6704157.5	361.8185461	28.10149	152.10855	2.0051591	-1.826213002	0.8399904	-0.5426013	100	3	202	1594	1.6764706	155.2262	13.608141	3	4	1	1	4.52178857704904
949	0	208407.5	6867652.5	461.0721802	36.754776	156.7894	-1.0864261	2.377509356	0.45605963	0.8899492	100	3	168	1422	1.6818181	96.9711	9.698706	1	4	0	5	2.07944154167984
950	0	205152.5	6871457.5	523.8744824	27.094893	160.8682	1.5188417	1.498910189	0.93136555	0.36408538	100	1	219	1174	2.2222223	87.2106	8.422349	3	4	1	1	5.72031177660741
951	0	256387.5	6727247.5	494.7957703	29.584005	151.43315	-7.923818	3.027724743	0.9937132	-0.11195556	37	3	90	1273	1.5263158	146.5641	12.023262	2	4	1	1	2.19722457733622
952	0	211297.5	6861487.5	623.5667554	30.156548	167.8976	-1.7814162	0.903691173	0.95367444	-0.30084062	95	3	145	1544	1.6666666	111.4319	13.803059	3	2	0	3	3.63758615972639
953	0	208852.5	6759987.5	516.8808667	26.223392	159.819	2.0085037	1.085222363	-0.8441998	0.5360287	85	1	120	1592	1.382353	151.63481	11.559662	2	4	1	1	3.46573590279973
954	0	207547.5	6835837.5	596.633667	28.143507	160.30928	2.0391943	-8.067241669	-0.69607466	-0.7179694	79	1	140	1083	1.2068965	127.2345	11.69588	3	2	1	2	2.89037175789616
955	0	198017.5	6764212.5	326.3263	34.515877	159.01865	1.2185992	-2.142255306	-0.23904291	-0.971009	96	2	204	1099	1.40625	140.3983	17.196064	2	2	0	1	5.5834963087817
956	0	235417.5	6733852.5	406.5317676	26.913782	153.82779	-0.8204061	0.3611027	0.8433641	-0.5373425	0	1	0	0	1.2352941	174.1685	10.081608	3	4	1	1	3.46573590279973
957	0	188937.5	6896182.5	594.4765918	23.876896	176.40353	4.065551	-0.997261465	-0.3946844	0.91881675	100	3	137	2241	1.6818181	104.5894	8.814495	3	2	0	1	7.15617663748062
958	0	143562.5	6734907.5	595.3615112	19.260956	171.17491	0.31235564	1.704259992	-0.48614472	0.8738783	98	1	169	1543	1.2162162	134.918	12.253737	2	4	0	1	3.55534806148941
960	0	155427.5	6739377.5	602.455979	24.250721	163.67435	3.7903254	-1.264811397	-0.023003282	0.9997354	76	1	123	965	1.3793104	126.4685	9.890486	2	4	1	1	2.19722457733622
961	0	144497.5	6801882.5	546.6925708	24.295845	163.5026	0.13767599	-2.490888357	0.8949729	0.44612044	70	3	91	1650	1.3076923	121.2708	9.55378	2	2	0	1	3.09104245335832
962	0	205317.5	6755787.5	451.1974609	23.339409	163.5009	-1.6413344	-1.216075659	-0.9693966	0.2455	100	2	248	1237	1.451613	148.3212	10.705805	3	4	1	1	5.82008293035236
963	0	215057.5	6848672.5	443.4798328	19.525715	165.78204	-5.2577276	3.627316236	-0.29338005	-0.9559959	100	1	187	1580	1.4666667	122.025604	8.558398	2	1	1	5	2.39789527279837
964	0	95062.5	6798232.5	422.3576514	36.948334	146.7751	1.567022	-2.75977993	-0.6270426	-0.77898496	26	1	104	1030	0.9591837	75.6112	8.477027	1	4	1	5	5.79909265446053
965	0	198777.5	6865972.5	415.9281543	28.664074	195.74684	1.6765217	-3.907531023	0.52636105	0.85026115	100	1	229	1469	1.6956521	108.0685	10.238039	2	2	0	1	5.10594547390058
966	0	112967.5	6789497.5	611.4805518	34.09429	161.19972	0.10773045	-2.781107426	-0.9657547	0.25945684	95	2	152	1073	1.03125	108.1716	6.943319	2	4	0	1	3.40119738166216
967	0	153407.5	6739492.5	498.1681409	20.476954	163.57281	-1.2244993	-0.332858711	-0.18607986	0.98253465	100	2	184	1088	1.3214285	126.918594	10.104836	2	4	1	1	3.2188758248682
968	0	192212.5	6857162.5	569.5380859	33.32628	199.89723	0.2749336	0.127111346	0.9955532	0.09420112	50	3	66	1666	1.6666666	141.5654	11.619469	3	4	0	2	2.56494935746154
969	0	208312.5	6861087.5	454.4774121	29.34387	174.88477	6.426721	-3.476472378	0.49312702	0.8699573	79	1	163	1079	2.1	117.412704	16.64602	2	3	0	1	5.89989735358249
970	0	184027.5	6873137.5	372.3255811	25.936428	207.76918	-1.6089379	0.810739875	0.47351956	-0.8807833	92	3	171	988	1.6363636	113.8648	8.893079	3	5	0	1	4.54329478227
971	0	232642.5	6716847.5	327.4371826	29.53459	157.51027	1.2474818	-0.003060189	-0.6702804	0.7421079	85	1	173	1086	1.5625	152.3858	15.397889	2	4	1	1	4.54329478227
972	0	108032.5	6790272.5	594.768772	33.18365	162.81087	-1.881044	2.680625916	0.48604652	0.87393296	85	3	149	968	1	99.4733	7.3398256	1	3	0	5	4.0943445622221
973	0	172007.5	6873602.5	589.4863843	20.72701	215.59071	-1.4039791	1.426929116	0.34459472	-0.9387516	82	2	128	990	1.55	115.735504	12.403563	2	4	0	1	6.59714570188665
974	0	211587.5	6848007.5	596.5271558	27.321352	180.56256	-1.316269	-0.11747019	0.36419925	0.931321	78	2	141	491	1.2777778	146.3132	10.339237	3	4	1	1	5.57594910314632
975	0	194757.5	6873967.5	441.9118542	37.61107	209.8965	-6.090354	-5.241462708	-0.7640818	0.64511937	18	2	84	93	1.9285715	126.872696	9.508957	3	4	0	2	4.04305126783455
976	0	196982.5	6862677.5	618.9107031	28.494518	201.27217	-0.11585198	0.285935134	-0.50818133	-0.8612501	96	2	148	1099	1.75	128.4342	9.74765	3	4	0	1	6.50128967054039
977	0	169722.5	6905782.5	590.6042358	20.715681	211.23373	-1.0125542	-1.908315897	0.7882667	0.61533374	59	2	146	477	1.4	93.7447	7.3815584	3	4	1	2	3.55534806148941
978	0	213367.5	6858247.5	502.9918298	27.81278	169.90173	0.06464045	2.715831757	-0.9353118	-0.35382468	100	3	122	1641	1.6666666	120.942894	13.308783	3	2	1	1	3.76120011569356
979	0	180022.5	6871747.5	541.3762964	20.98496	205.11147	-0.6233855	-0.931373775	0.74785966	0.66385686	98	1	195	1980	1.6521739	119.2123	10.021679	3	4	0	1	6.88857245956536
980	0	212922.5	6847507.5	477.0367017	22.205074	176.2503	0.5193269	1.29254961	0.58840835	0.8085639	1	2	40	422	1.3076923	141.79419	9.709434	3	4	1	1	6.56103066589657
981	0	154512.5	6867587.5	482.4761536	31.504244	195.6357	18.391321	-1.438947082	-0.44306758	0.8964882	70	2	141	874	1.2692307	80.9101	10.542642	3	2	0	2	4.64439089914137
982	0	154477.5	6868497.5	533.9885693	27.221884	199.15042	-6.250811	5.138935089	0.9092737	0.4161987	98	3	134	1689	1.3333334	81.4901	10.886273	1	2	0	5	4.81218435537242
983	0	208802.5	6850732.5	460.7902161	27.490961	190.14069	1.012374	1.769356489	-0.176117	0.9843692	100	2	134	1047	1.4615384	166.41121	11.810533	3	4	0	1	2.39789527279837
984	0	172632.5	6875872.5	472.5011145	32.31659	215.69131	1.0813055	0.434630722	0.3872373	-0.9219801	100	2	156	1989	1.5294118	115.8578	11.954826	3	4	0	1	8.97689392766608
985	0	200627.5	6864542.5	467.4095508	21.984901	188.23552	-1.8354901	0.800379038	0.16241452	0.98672265	98	1	179	1372	1.8	109.6203	10.693654	3	4	0	1	3.25809653802148
986	0	171852.5	6874562.5	575.9745654	24.262884	218.05977	-1.9896829	0.191332683	0.08090064	0.99672216	100	2	157	2099	1.4375	113.5733	12.092637	2	4	1	1	4.68213122712422
987	0	194647.5	6872337.5	494.3553308	30.113958	211.51118	-0.23921095	1.125427723	0.023804475	-0.99971664	100	2	149	1811	1.7222222	128.253	10.208238	2	3	1	1	2.77258872223978
988	0	155297.5	6868127.5	601.3756982	38.765293	200.9944	0.13898467	0.954668283	-0.9962114	0.08696478	98	3	148	2016	1.4210526	83.3654	10.401367	1	2	0	5	5.96870755998537
989	0	150487.5	6877277.5	707.8165381	33.5354	212.3905	-1.4864906	0.434593379	0.12223866	0.9925007	98	2	126	1321	1.2941177	85.332	9.912379	2	4	1	1	8.30622521603216
990	0	193737.5	6875207.5	726.4365625	38.13611	208.26314	0.34582758	-0.945168495	-0.2303877	-0.97309893	92	2	135	792	1.6666666	124.336	9.789997	2	4	1	1	5.97380961186926
991	0	198447.5	6871087.5	674.5092969	23.963957	196.29172	-1.5085182	1.052800179	0.6739906	0.7387399	100	1	197	1410	1.6666666	114.1605	9.520934	2	3	1	1	5.34233425196481
992	0	180397.5	6873552.5	429.1801111	37.67571	202.37651	-1.435651	-0.505392075	-0.25683525	-0.9664552	64	3	73	759	2.2	113.3759	10.1386595	2	4	0	1	6.57228254269401
993	0	199702.5	6864192.5	714.6602808	44.32487	191.97237	-12.832447	3.200531483	0.09554607	0.995425	100	3	136	1657	1.7142857	109.629395	10.974716	2	4	1	1	5.75257263882563
994	0	183197.5	6871862.5	456.069679	28.465427	209.23753	-1.1364553	1.627265453	-0.19846568	0.98010784	100	1	172	1682	1.7142857	119.0574	9.177828	3	4	0	2	4.77068462446567
997	0	210777.5	6856472.5	745.3918188	37.0426	182.60956	-4.8922105	4.128639221	0.9937126	-0.111961015	96	2	133	1205	1.6785715	131.2001	12.335391	2	2	1	5	7.18690102041163
999	0	180692.5	6871442.5	593.9143994	25.77692	205.11147	1.0692006	2.163106918	0.885508	0.4646241	98	1	218	1014	1.6521739	119.2123	10.021679	3	4	0	1	6.65027904858742
1000	0	196557.5	6888572.5	539.8271802	25.025557	195.3839	-4.140306	5.768424511	-0.5742135	0.8187056	93	2	102	1447	1.6666666	106.4312	8.031538	3	2	0	2	7.94520113241276
1003	0	172587.5	6900167.5	930.7471069	24.357912	224.11258	0.2601341	-0.305119783	0.31209347	0.9500514	65	3	95	367	1.4634147	116.0282	13.47484	3	4	1	1	4.53259949315326
1006	0	165732.5	6876192.5	911.9003369	27.366667	230.23198	0.36455685	0.107037313	0.35949704	-0.93314624	6	2	59	354	1.34	96.6884	10.496923	1	4	0	5	3.2188758248682
1008	0	165662.5	6908882.5	908.7450659	36.05106	205.2252	-5.82892	3.391578197	0.5368917	0.8436512	0	2	47	89	1	98.8626	6.0503297	3	4	0	4	6.20859002609663
1010	0	159767.5	6870737.5	573.2303003	29.966272	215.70752	-0.79548633	-2.277048826	-0.6297996	0.77675766	100	3	126	2172	1.2857143	85.891106	10.595553	2	5	0	1	7.94307271727793
1011	0	187152.5	6871807.5	687.9514551	25.262413	218.55579	2.9317966	-8.640518188	-0.3259237	0.94539607	100	3	139	1568	1.71875	118.3658	8.785622	3	4	1	1	6.47697236288968
1014	0	204617.5	6878837.5	839.3440259	38.44643	160.71341	-0.5033173	-0.739508688	-0.78511477	-0.61935025	87	2	113	809	1.6363636	91.9626	7.7208014	2	4	0	1	4.56434819146784
1016	0	152947.5	6720467.5	957.285708	30.085518	171.30576	-1.5058714	-0.130129173	0.99371135	0.11197194	78	3	90	1298	1.3409091	133.616	9.443018	1	3	1	5	3.25809653802148
1017	0	215772.5	6843887.5	859.9091382	45.625645	159.68536	-1.8845718	-2.242423296	0.5232986	0.85214937	85	1	115	1251	1.3265306	125.987404	12.826981	1	5	1	5	4.38202663467388
1018	0	122857.5	6793877.5	866.78198	34.7478	154.41866	-1.7394274	1.897906542	0.9591527	-0.2828889	73	3	73	955	1.1041666	108.4913	7.366448	3	4	0	4	3.3322045101752
1023	0	210892.5	6856692.5	708.3731738	32.4325	182.60956	-2.609864	3.445565701	0.99156976	0.12957405	37	3	82	606	1.6785715	131.2001	12.335391	2	2	1	5	5.01727983681492
1025	0	103837.5	6783477.5	822.8989282	37.297688	150.01747	-7.140713	6.155634403	0.98225594	0.18754528	79	3	85	1340	1.0806452	92.8107	8.929513	3	4	0	4	5.64544689764324
