ID	landslide	x	y	elevation	slope	relprecip	profcurv	plancurv	aspect_sin	aspect_cos	groundwater	precip	max_precip_3h	deposit_thickness	bedrock2	landforms2	deposit2	LogFlow
930	0	159727.5	6912897.5	788.7226147	24.109379	198.93071	6.827272	-0.534847438	0.106154464	0.99434966	0.97402596	111.2618	8.941972	3	4	1	1	10.7881637706409
931	0	160477.5	6912507.5	700.6217212	29.556904	198.97418	-1.418171	1.686526179	0.9179114	-0.39678535	1.137931	108.1172	8.041248	3	4	0	1	9.40450815105382
932	0	157442.5	6874782.5	805.2112109	40.36866	225.39912	5.503319	-1.337101102	0.31943333	0.94760877	1.1864407	89.6636	9.851435	2	4	0	1	7.07665381544395
933	0	210307.5	6851727.5	594.4057227	34.680344	185.77168	-2.8782427	1.828466296	0.62225145	-0.7828174	1.4705882	145.2822	10.394418	1	4	1	5	3.71357206670431
934	0	206432.5	6852317.5	639.4405542	32.518562	194.3814	-8.082609	-1.693624616	0.46747476	0.88400644	1.48	167.5873	12.903889	3	4	1	1	6.85224256905188
935	0	222162.5	6728052.5	449.9515161	31.121988	154.42844	-1.1161939	1.628669381	-0.9358491	-0.3524011	1.3076923	148.132	13.402563	2	4	1	1	2.56494935746154
936	0	210972.5	6848742.5	475.6257776	27.731861	183.3135	-0.37996146	-0.22379446	0.76783615	0.6406463	1.4333333	153.5451	10.715313	3	4	1	1	6.42486902390539
937	0	224362.5	6753572.5	482.0120374	33.645348	142.68788	-1.160023	0.011427165	0.14658923	0.98919743	1.25	151.0602	17.688393	2	4	1	1	3.93182563272433
938	0	231062.5	6723637.5	475.1239575	25.65794	156.96292	-1.1215744	0.716911852	-0.23964709	-0.97086006	1.3529412	157.9447	12.9050455	2	4	0	1	4.56434819146784
939	0	219717.5	6756937.5	432.8343835	28.455267	148.03755	0.3025343	0.581464946	-0.07496503	-0.9971862	1.1923077	145.2261	14.735056	3	4	1	1	4.00733318523247
940	0	207617.5	6863917.5	401.439176	29.226955	170.73714	-5.5251136	5.922996998	-0.120413505	-0.9927238	1.8333334	108.976295	14.152924	3	3	0	1	6.0591231955818
941	0	188772.5	6772792.5	497.1920361	42.453335	138.22144	-0.29795754	0.052179176	0.55172145	0.8340285	1.4411764	116.2043	13.5244255	2	4	1	1	4.0943445622221
942	0	147277.5	6797897.5	568.3043872	29.148191	167.67557	-0.000128247	2.771336555	0.05552213	0.99845743	1.4418604	154.6712	11.909237	2	2	0	1	5.18738580584075
943	0	226107.5	6710412.5	480.8613147	27.442953	155.86629	-0.124536425	-2.947124243	-0.22548787	-0.97424597	1.4864864	162.81781	13.738386	1	4	0	5	3.76120011569356
944	0	214217.5	6743587.5	491.5851355	41.34964	155.66959	1.9321707	1.19006145	0.8975759	0.44085994	1.2352941	149.5238	9.924754	2	4	1	1	3.89182029811063
945	0	202752.5	6758522.5	483.9171753	26.870255	165.35747	4.1549616	-1.788700342	-0.9230054	-0.38478705	1.5	150.1054	9.9226	2	2	1	1	9.49416501410066
946	0	250812.5	6738647.5	542.3444385	23.12043	153.49615	5.332215	-0.876896381	-0.98119235	-0.19303265	1.3	157.1012	11.180762	2	4	0	1	2.94443897916644
947	0	227017.5	6727857.5	360.7014404	33.839764	155.48601	-1.5005517	1.014604568	-0.989954	-0.14138986	1.3414634	160.5434	12.955568	2	4	0	1	5.48479693349065
948	0	231952.5	6704157.5	361.8185461	28.10149	152.10855	2.0051591	-1.826213002	0.8399904	-0.5426013	1.6764706	155.2262	13.608141	3	4	1	1	4.52178857704904
949	0	208407.5	6867652.5	461.0721802	36.754776	156.7894	-1.0864261	2.377509356	0.45605963	0.8899492	1.6818181	96.9711	9.698706	1	4	0	5	2.07944154167984
950	0	205152.5	6871457.5	523.8744824	27.094893	160.8682	1.5188417	1.498910189	0.93136555	0.36408538	2.2222223	87.2106	8.422349	3	4	1	1	5.72031177660741
951	0	256387.5	6727247.5	494.7957703	29.584005	151.43315	-7.923818	3.027724743	0.9937132	-0.11195556	1.5263158	146.5641	12.023262	2	4	1	1	2.19722457733622
952	0	211297.5	6861487.5	623.5667554	30.156548	167.8976	-1.7814162	0.903691173	0.95367444	-0.30084062	1.6666666	111.4319	13.803059	3	2	0	3	3.63758615972639
953	0	208852.5	6759987.5	516.8808667	26.223392	159.819	2.0085037	1.085222363	-0.8441998	0.5360287	1.382353	151.63481	11.559662	2	4	1	1	3.46573590279973
954	0	207547.5	6835837.5	596.633667	28.143507	160.30928	2.0391943	-8.067241669	-0.69607466	-0.7179694	1.2068965	127.2345	11.69588	3	2	1	2	2.89037175789616
955	0	198017.5	6764212.5	326.3263	34.515877	159.01865	1.2185992	-2.142255306	-0.23904291	-0.971009	1.40625	140.3983	17.196064	2	2	0	1	5.5834963087817
956	0	235417.5	6733852.5	406.5317676	26.913782	153.82779	-0.8204061	0.3611027	0.8433641	-0.5373425	1.2352941	174.1685	10.081608	3	4	1	1	3.46573590279973
957	0	188937.5	6896182.5	594.4765918	23.876896	176.40353	4.065551	-0.997261465	-0.3946844	0.91881675	1.6818181	104.5894	8.814495	3	2	0	1	7.15617663748062
958	0	143562.5	6734907.5	595.3615112	19.260956	171.17491	0.31235564	1.704259992	-0.48614472	0.8738783	1.2162162	134.918	12.253737	2	4	0	1	3.55534806148941
959	0	144002.5	6735567.5	479.8438879	24.619474	169.77397	3.500356	-0.776992738	-0.58789986	0.8089337	1.2121212	134.587	12.702468	2	4	0	1	4.02535169073515
960	0	155427.5	6739377.5	602.455979	24.250721	163.67435	3.7903254	-1.264811397	-0.023003282	0.9997354	1.3793104	126.4685	9.890486	2	4	1	1	2.19722457733622
961	0	144497.5	6801882.5	546.6925708	24.295845	163.5026	0.13767599	-2.490888357	0.8949729	0.44612044	1.3076923	121.2708	9.55378	2	2	0	1	3.09104245335832
962	0	205317.5	6755787.5	451.1974609	23.339409	163.5009	-1.6413344	-1.216075659	-0.9693966	0.2455	1.451613	148.3212	10.705805	3	4	1	1	5.82008293035236
963	0	215057.5	6848672.5	443.4798328	19.525715	165.78204	-5.2577276	3.627316236	-0.29338005	-0.9559959	1.4666667	122.025604	8.558398	2	1	1	5	2.39789527279837
964	0	95062.5	6798232.5	422.3576514	36.948334	146.7751	1.567022	-2.75977993	-0.6270426	-0.77898496	0.9591837	75.6112	8.477027	1	4	1	5	5.79909265446053
965	0	198777.5	6865972.5	415.9281543	28.664074	195.74684	1.6765217	-3.907531023	0.52636105	0.85026115	1.6956521	108.0685	10.238039	2	2	0	1	5.10594547390058
966	0	112967.5	6789497.5	611.4805518	34.09429	161.19972	0.10773045	-2.781107426	-0.9657547	0.25945684	1.03125	108.1716	6.943319	2	4	0	1	3.40119738166216
967	0	153407.5	6739492.5	498.1681409	20.476954	163.57281	-1.2244993	-0.332858711	-0.18607986	0.98253465	1.3214285	126.918594	10.104836	2	4	1	1	3.2188758248682
968	0	192212.5	6857162.5	569.5380859	33.32628	199.89723	0.2749336	0.127111346	0.9955532	0.09420112	1.6666666	141.5654	11.619469	3	4	0	2	2.56494935746154
969	0	208312.5	6861087.5	454.4774121	29.34387	174.88477	6.426721	-3.476472378	0.49312702	0.8699573	2.1	117.412704	16.64602	2	3	0	1	5.89989735358249
970	0	184027.5	6873137.5	372.3255811	25.936428	207.76918	-1.6089379	0.810739875	0.47351956	-0.8807833	1.6363636	113.8648	8.893079	3	5	0	1	4.54329478227
971	0	232642.5	6716847.5	327.4371826	29.53459	157.51027	1.2474818	-0.003060189	-0.6702804	0.7421079	1.5625	152.3858	15.397889	2	4	1	1	4.54329478227
972	0	108032.5	6790272.5	594.768772	33.18365	162.81087	-1.881044	2.680625916	0.48604652	0.87393296	1	99.4733	7.3398256	1	3	0	5	4.0943445622221
973	0	172007.5	6873602.5	589.4863843	20.72701	215.59071	-1.4039791	1.426929116	0.34459472	-0.9387516	1.55	115.735504	12.403563	2	4	0	1	6.59714570188665
974	0	211587.5	6848007.5	596.5271558	27.321352	180.56256	-1.316269	-0.11747019	0.36419925	0.931321	1.2777778	146.3132	10.339237	3	4	1	1	5.57594910314632
975	0	194757.5	6873967.5	441.9118542	37.61107	209.8965	-6.090354	-5.241462708	-0.7640818	0.64511937	1.9285715	126.872696	9.508957	3	4	0	2	4.04305126783455
976	0	196982.5	6862677.5	618.9107031	28.494518	201.27217	-0.11585198	0.285935134	-0.50818133	-0.8612501	1.75	128.4342	9.74765	3	4	0	1	6.50128967054039
977	0	169722.5	6905782.5	590.6042358	20.715681	211.23373	-1.0125542	-1.908315897	0.7882667	0.61533374	1.4	93.7447	7.3815584	3	4	1	2	3.55534806148941
978	0	213367.5	6858247.5	502.9918298	27.81278	169.90173	0.06464045	2.715831757	-0.9353118	-0.35382468	1.6666666	120.942894	13.308783	3	2	1	1	3.76120011569356
979	0	180022.5	6871747.5	541.3762964	20.98496	205.11147	-0.6233855	-0.931373775	0.74785966	0.66385686	1.6521739	119.2123	10.021679	3	4	0	1	6.88857245956536
980	0	212922.5	6847507.5	477.0367017	22.205074	176.2503	0.5193269	1.29254961	0.58840835	0.8085639	1.3076923	141.79419	9.709434	3	4	1	1	6.56103066589657
981	0	154512.5	6867587.5	482.4761536	31.504244	195.6357	18.391321	-1.438947082	-0.44306758	0.8964882	1.2692307	80.9101	10.542642	3	2	0	2	4.64439089914137
982	0	154477.5	6868497.5	533.9885693	27.221884	199.15042	-6.250811	5.138935089	0.9092737	0.4161987	1.3333334	81.4901	10.886273	1	2	0	5	4.81218435537242
983	0	208802.5	6850732.5	460.7902161	27.490961	190.14069	1.012374	1.769356489	-0.176117	0.9843692	1.4615384	166.41121	11.810533	3	4	0	1	2.39789527279837
984	0	172632.5	6875872.5	472.5011145	32.31659	215.69131	1.0813055	0.434630722	0.3872373	-0.9219801	1.5294118	115.8578	11.954826	3	4	0	1	8.97689392766608
985	0	200627.5	6864542.5	467.4095508	21.984901	188.23552	-1.8354901	0.800379038	0.16241452	0.98672265	1.8	109.6203	10.693654	3	4	0	1	3.25809653802148
986	0	171852.5	6874562.5	575.9745654	24.262884	218.05977	-1.9896829	0.191332683	0.08090064	0.99672216	1.4375	113.5733	12.092637	2	4	1	1	4.68213122712422
987	0	194647.5	6872337.5	494.3553308	30.113958	211.51118	-0.23921095	1.125427723	0.023804475	-0.99971664	1.7222222	128.253	10.208238	2	3	1	1	2.77258872223978
988	0	155297.5	6868127.5	601.3756982	38.765293	200.9944	0.13898467	0.954668283	-0.9962114	0.08696478	1.4210526	83.3654	10.401367	1	2	0	5	5.96870755998537
989	0	150487.5	6877277.5	707.8165381	33.5354	212.3905	-1.4864906	0.434593379	0.12223866	0.9925007	1.2941177	85.332	9.912379	2	4	1	1	8.30622521603216
990	0	193737.5	6875207.5	726.4365625	38.13611	208.26314	0.34582758	-0.945168495	-0.2303877	-0.97309893	1.6666666	124.336	9.789997	2	4	1	1	5.97380961186926
991	0	198447.5	6871087.5	674.5092969	23.963957	196.29172	-1.5085182	1.052800179	0.6739906	0.7387399	1.6666666	114.1605	9.520934	2	3	1	1	5.34233425196481
992	0	180397.5	6873552.5	429.1801111	37.67571	202.37651	-1.435651	-0.505392075	-0.25683525	-0.9664552	2.2	113.3759	10.1386595	2	4	0	1	6.57228254269401
993	0	199702.5	6864192.5	714.6602808	44.32487	191.97237	-12.832447	3.200531483	0.09554607	0.995425	1.7142857	109.629395	10.974716	2	4	1	1	5.75257263882563
994	0	183197.5	6871862.5	456.069679	28.465427	209.23753	-1.1364553	1.627265453	-0.19846568	0.98010784	1.7142857	119.0574	9.177828	3	4	0	2	4.77068462446567
995	0	177057.5	6905102.5	1065.361318	19.564425	206.5971	2.5064828	-0.419532716	-0.72615397	-0.6875321	1.2372881	113.62669	8.354275	2	4	1	1	6.32076829425058
996	0	197777.5	6856702.5	1113.812334	21.623442	199.15376	3.2899961	-2.756488323	0.8077695	0.58949846	1.5	146.89601	12.05622	1	2	0	5	3.68887945411394
997	0	210777.5	6856472.5	745.3918188	37.0426	182.60956	-4.8922105	4.128639221	0.9937126	-0.111961015	1.6785715	131.2001	12.335391	2	2	1	5	7.18690102041163
998	0	186987.5	6860167.5	1088.73019	28.825857	199.82576	-0.18138635	-0.743632436	0.8942787	0.44751048	1.4489796	141.8306	11.663513	1	2	0	5	5.59471137960184
999	0	180692.5	6871442.5	593.9143994	25.77692	205.11147	1.0692006	2.163106918	0.885508	0.4646241	1.6521739	119.2123	10.021679	3	4	0	1	6.65027904858742
1000	0	196557.5	6888572.5	539.8271802	25.025557	195.3839	-4.140306	5.768424511	-0.5742135	0.8187056	1.6666666	106.4312	8.031538	3	2	0	2	7.94520113241276
1001	0	154382.5	6876222.5	999.5932568	42.64034	222.04688	-2.2393003	7.149820805	0.064455196	0.9979206	1.4047619	92.4668	9.7791395	2	4	0	1	5.42053499927229
1002	0	175247.5	6883497.5	1231.035342	48.09831	202.05455	-0.54528606	0.635963917	0.2524496	-0.96761006	1.5	149.0505	11.426722	2	4	0	1	6.36475075685191
1003	0	172587.5	6900167.5	930.7471069	24.357912	224.11258	0.2601341	-0.305119783	0.31209347	0.9500514	1.4634147	116.0282	13.47484	3	4	1	1	4.53259949315326
1004	0	179702.5	6862807.5	1108.873018	41.142597	198.55823	-5.274896	0.49795562	0.9999626	0.00864884	1.3773584	153.6645	11.600207	1	4	1	5	4.75359019110636
1005	0	153892.5	6869142.5	1065.080889	35.46407	200.38104	-3.7692635	4.790502071	0.76800936	-0.6404386	1.0909091	81.1996	10.886273	1	2	0	5	4.71849887129509
1006	0	165732.5	6876192.5	911.9003369	27.366667	230.23198	0.36455685	0.107037313	0.35949704	-0.93314624	1.34	96.6884	10.496923	1	4	0	5	3.2188758248682
1007	0	171432.5	6877307.5	981.3637012	26.680017	218.70287	0.29886633	-2.619043827	-0.54926276	-0.83564967	1.3333334	117.1834	11.755487	2	4	1	1	6.03787091992214
1008	0	165662.5	6908882.5	908.7450659	36.05106	205.2252	-5.82892	3.391578197	0.5368917	0.8436512	1	98.8626	6.0503297	3	4	0	4	6.20859002609663
1009	0	165037.5	6878957.5	1129.324404	27.221184	232.18793	0.042387776	-0.220502853	0.1016997	0.9948152	1.1803279	98.982	12.044308	1	4	1	5	3.91202300542815
1010	0	159767.5	6870737.5	573.2303003	29.966272	215.70752	-0.79548633	-2.277048826	-0.6297996	0.77675766	1.2857143	85.891106	10.595553	2	5	0	1	7.94307271727793
1011	0	187152.5	6871807.5	687.9514551	25.262413	218.55579	2.9317966	-8.640518188	-0.3259237	0.94539607	1.71875	118.3658	8.785622	3	4	1	1	6.47697236288968
1012	0	167512.5	6869432.5	1216.913208	19.147259	217.73248	-2.5027552	1.299295545	-0.49509665	0.8688379	1.2033899	128.7549	12.528827	3	4	1	1	5.06890420222023
1013	0	145672.5	6917962.5	1008.857637	32.684277	163.88681	-0.6755127	-0.979809582	0.65896195	0.7521762	0.9456522	84.270905	11.157646	1	4	1	5	4.24849524204936
1014	0	204617.5	6878837.5	839.3440259	38.44643	160.71341	-0.5033173	-0.739508688	-0.78511477	-0.61935025	1.6363636	91.9626	7.7208014	2	4	0	1	4.56434819146784
1015	0	152197.5	6910772.5	1134.263452	31.658745	196.7707	-0.65558034	9.35699749	-0.94419014	0.32940096	0.94505495	125.2695	9.420854	3	4	0	1	8.03851202097681
1016	0	152947.5	6720467.5	957.285708	30.085518	171.30576	-1.5058714	-0.130129173	0.99371135	0.11197194	1.3409091	133.616	9.443018	1	3	1	5	3.25809653802148
1017	0	215772.5	6843887.5	859.9091382	45.625645	159.68536	-1.8845718	-2.242423296	0.5232986	0.85214937	1.3265306	125.987404	12.826981	1	5	1	5	4.38202663467388
1018	0	122857.5	6793877.5	866.78198	34.7478	154.41866	-1.7394274	1.897906542	0.9591527	-0.2828889	1.1041666	108.4913	7.366448	3	4	0	4	3.3322045101752
1019	0	174557.5	6866312.5	1392.310649	30.750301	206.51866	0.23911245	1.311827302	-0.36345762	0.9316107	1.3272728	151.7874	12.763269	3	4	1	1	2.94443897916644
1020	0	208072.5	6847652.5	1229.374878	19.809399	186.78708	2.1800506	0.967257619	0.3519524	0.9360179	1.3396226	170.9285	12.379968	1	4	0	5	3.61091791264422
1021	0	193717.5	6914992.5	1575.528027	25.067451	148.67361	0.17924172	-2.854625463	-0.786338	0.61779654	1.2058823	147.32901	8.8333	3	4	1	3	4.98360662170834
1022	0	134087.5	6776392.5	1438.229976	34.303074	130.42953	1.3765532	0.916826665	0.4862983	0.8737929	0.9390244	121.860596	9.181745	1	4	0	5	3.76120011569356
1023	0	210892.5	6856692.5	708.3731738	32.4325	182.60956	-2.609864	3.445565701	0.99156976	0.12957405	1.6785715	131.2001	12.335391	2	2	1	5	5.01727983681492
1024	0	221992.5	6713047.5	905.7244897	47.547253	154.54926	-4.797511	2.900809526	0.9728315	0.23151438	1.40625	177.5056	13.801656	2	4	0	1	2.99573227355399
1025	0	103837.5	6783477.5	822.8989282	37.297688	150.01747	-7.140713	6.155634403	0.98225594	0.18754528	1.0806452	92.8107	8.929513	3	4	0	4	5.64544689764324
1026	0	144752.5	6932032.5	1171.534038	27.119625	120.33667	-11.104937	1.751547933	-0.99501324	0.09974272	0.88990825	77.8935	6.9755797	1	4	1	5	3.04452243772342
1027	0	206052.5	6852192.5	812.3063184	28.388508	194.3814	-0.58250695	1.845539927	0.86292714	0.50532836	1.48	167.5873	12.903889	2	4	0	1	3.80666248977032
1028	0	192022.5	6845857.5	1038.633081	29.77526	179.77579	1.149496	1.707855344	0.99572307	0.09238825	1.4444444	180.9672	12.151501	1	3	1	5	5.0998664278242
1029	0	203662.5	6857222.5	717.2788745	36.423756	193.54993	0.5246585	0.66045928	-0.76923525	-0.63896567	1.6923077	143.0557	11.476118	2	2	1	1	5.76519110278484
1030	0	205592.5	6861867.5	630.0959546	22.25874	180.51913	-0.15721846	0.841902614	-0.05715241	0.99836546	1.6428572	123.1558	14.697931	3	2	1	1	4.7361984483945
1031	0	200612.5	6755132.5	731.8126978	31.7478	166.63126	-1.9004885	0.452060312	0.08673667	0.99623126	1.3783784	153.3004	9.503761	2	5	1	1	4.77068462446567
1032	0	196727.5	6871662.5	542.137644	20.901674	205.36667	-0.8406688	1.481108546	-0.9961728	-0.08740557	1.8571428	123.7064	10.786229	3	3	0	1	3.76120011569356
1033	0	197832.5	6883482.5	743.3595605	31.203297	194.42984	0.5898573	1.296507716	0.91557795	0.40214047	1.6097561	100.1928	7.956452	3	1	1	1	5.6021188208797
1034	0	210462.5	6854387.5	834.8963013	32.48949	185.22539	1.5381974	0.336185724	0.90589684	0.42349836	1.5	133.9859	10.197321	2	4	0	1	5.07517381523383
1035	0	151152.5	6864737.5	638.2513623	34.423183	177.12561	5.0614543	-5.74853611	0.8912901	-0.4534335	1.28	68.915596	10.85981	3	2	0	1	7.83557924666997
1036	0	116772.5	6794482.5	660.769751	37.054947	162.5439	2.1018	-0.392389536	-0.26446053	-0.96439654	1.0555556	94.1334	6.5848017	1	4	0	5	6.5410299991899
1037	0	199297.5	6864367.5	723.2694287	36.548965	191.97237	-2.855394	4.487906933	0.795848	0.60549647	1.7142857	109.629395	10.974716	2	4	0	1	10.1577033234047
1038	0	110042.5	6809602.5	604.7237354	50.425938	151.28995	16.150202	0.033404585	-0.9829957	0.18362871	1.1355932	128.2303	8.453825	3	4	0	4	4.54329478227
1039	0	213477.5	6850947.5	749.3933569	40.63239	175.49611	7.8319564	-1.517398953	0.932873	0.36020538	1.4333333	130.326	9.6224575	1	4	1	5	2.89037175789616
1040	0	153287.5	6866667.5	578.3156299	39.59629	190.1351	-2.1109118	-0.454339504	0.9131436	-0.4076381	1.2916666	76.7631	10.371857	1	2	0	5	4.33073334028633
1041	0	208872.5	6869657.5	590.9509326	44.250957	151.91762	-0.13498679	0.35755229	-0.3991893	-0.9168685	1.9166666	93.292595	9.049362	3	4	0	4	2.99573227355399
1042	0	187317.5	6873747.5	484.1207202	40.446487	215.2191	1.1028043	-0.1433139	0.1464176	-0.9892229	1.6666666	110.5021	8.499673	3	3	1	1	2.89037175789616
1043	0	197337.5	6859987.5	470.5219714	30.253279	199.20204	20.096767	3.22186017	-0.75317323	-0.65782225	1.7142857	133.03061	10.315117	2	4	0	1	15.0107040365429
1044	0	206632.5	6872677.5	402.1741504	44.128082	154.58513	-4.746679	1.8961339	0.7392791	-0.67339915	2	83.8181	8.242544	1	4	0	5	4.17438726989564
1045	0	193712.5	6894282.5	645.1994751	26.878113	176.2022	1.4645674	0.549879909	-0.8240125	-0.5665716	1.625	103.152596	8.065054	3	2	1	1	7.61972421378267
1046	0	157917.5	6871607.5	620.2304932	25.304235	214.83276	-2.5487645	1.775854707	0.42293873	-0.90615827	1.3235294	85.7543	10.854245	3	4	0	1	7.46049030582534
1047	0	201847.5	6863412.5	595.5979199	25.062458	185.98253	-2.1421218	2.491286278	0.53396565	0.8455062	1.6956521	114.9073	11.6642	3	4	1	1	3.76120011569356
1048	0	178517.5	6891102.5	1409.775005	30.254728	209.18208	0.57372946	-0.406856477	0.5011699	-0.8653489	1.2205882	166.0954	14.689149	1	4	1	5	6.76849321164863
1049	0	179307.5	6871272.5	666.2198999	22.674208	204.93048	2.0371025	-2.63023138	-0.23785785	0.97129995	1.6	119.100204	10.664303	3	4	0	1	6.2709884318583
1050	0	159227.5	6872952.5	1128.40582	37.979065	222.93051	-1.1627519	-1.444626927	0.72040516	-0.6935535	1.34375	85.9317	10.771251	1	4	0	5	4.43081679884331
1051	0	154352.5	6871312.5	1259.805854	21.962408	209.4132	-3.1802511	2.357444048	0.40706283	-0.9134002	1.0895523	87.6527	11.880097	2	4	1	1	6.94312242281943
1052	0	119712.5	6781307.5	1534.02481	23.511263	143.45541	-2.4881465	0.402029335	0.93270797	0.3606326	0.88659793	119.645195	8.9166765	1	3	1	5	4.18965474202643
1053	0	147117.5	6713267.5	950.076228	31.413052	167.56073	-3.348995	-1.753672838	0.13630873	-0.9906664	1.2765957	126.174995	9.045083	3	4	0	4	4.89034912822175
1054	0	195207.5	6749972.5	1001.290266	40.900375	169.51173	6.28036	-4.123067379	-0.07045801	-0.9975147	1.3333334	158.59619	9.917032	2	5	1	1	4.06044301054642
1055	0	186477.5	6850627.5	1011.807573	28.646225	185.48221	0.7245911	-0.27155152	-0.18941128	0.98189783	1.5217391	156.9851	12.837445	3	3	1	1	5.08759633523238
1056	0	121852.5	6788642.5	1019.51875	31.399145	154.6694	-4.599773	3.261076927	-0.07851079	-0.99691325	1.1224489	126.3152	6.419511	3	4	0	4	5.01727983681492
1057	0	157542.5	6743557.5	746.006394	30.050331	157.12955	3.2145696	-1.34682703	-0.51524824	-0.857041	1.3333334	124.1086	8.729976	1	4	0	5	3.36729582998647
1058	0	135172.5	6785582.5	1321.843848	18.826921	153.1938	-0.7121553	1.135754824	-0.36055776	-0.9327369	0.92771083	155.1721	11.13473	1	4	0	5	4.74493212836325
1059	0	139412.5	6797527.5	1323.817871	22.97081	163.94583	-1.690609	0.027008267	-0.11910217	-0.992882	0.96202534	141.1039	8.351479	2	4	1	1	4.07753744390572
1060	0	118932.5	6793612.5	1357.609971	26.21313	160.01173	8.53025	2.933648109	-0.4357478	-0.9000688	0.8902439	97.5679	6.4427066	1	4	0	5	2.30258509299405
1061	0	147822.5	6796252.5	1453.284595	25.03641	168.35727	-10.653834	7.024134636	0.6425846	0.7662147	1.0957447	154.08931	12.363491	1	4	0	5	3.97029191355212
1062	0	145377.5	6788962.5	1363.219141	22.746384	166.99869	0.14604034	-1.510737062	0.521125	-0.85348034	1.0394737	164.5903	11.044222	2	4	0	1	5.45958551414416
1063	0	213127.5	6937422.5	972.7871338	24.434874	121.546486	1.0223297	0.706196845	-0.24969606	0.96832424	1.2307693	95.0048	10.546251	3	4	1	1	6.82219739062049
1064	0	79537.5	6786757.5	1239.688975	21.192806	124.56183	-1.6310511	2.926585674	-0.7832261	-0.621737	0.91549295	102.7448	8.775865	1	3	1	5	5.10594547390058
1065	0	80752.5	6731942.5	1271.195791	25.142548	84.63785	5.419391	-2.476663589	0.15780903	-0.9874697	0.5511811	121.4475	6.483733	1	2	0	5	10.0945210499321
1066	0	220272.5	6934502.5	1122.793125	37.36042	117.39897	3.5916758	-4.586370945	0.9153795	0.40259206	1.2153846	100.5063	8.486561	1	4	1	5	7.25488481007734
1067	0	236932.5	6778667.5	846.0137476	23.021885	107.301094	-0.63019335	-0.5293926	0.3460974	0.93819857	1.2692307	131.8958	18.541803	2	2	0	1	3.91202300542815
1068	0	148482.5	6880047.5	704.6037402	34.272575	204.75504	-1.5726764	3.530692816	0.089975014	-0.995944	1.264151	81.311295	9.698254	3	4	1	4	5.16478597392351
1069	0	191357.5	6882357.5	959.7765723	39.9282	190.56534	-0.39080372	3.782614231	0.18886238	0.98200357	1.6857142	118.9169	10.696323	3	4	0	1	3.68887945411394
1070	0	175022.5	6874497.5	637.4027612	34.92013	207.61697	-2.6305468	0.577509761	-0.62762445	-0.77851623	1.5925926	113.7847	11.821995	2	4	0	1	5.07517381523383
1071	0	188772.5	6751297.5	1030.237188	41.978138	166.86162	-11.140425	5.933364391	-0.7634259	-0.6458955	1.1964285	148.617	11.012378	2	5	1	1	5.78689738136671
1072	0	207207.5	6851362.5	764.9603271	44.88974	192.50974	0.17434068	0.325287938	0.9832362	0.18233643	1.4285715	169.10829	12.6954155	1	4	0	5	3.25809653802148
1073	0	204817.5	6861742.5	696.7555908	32.54262	182.57408	6.7430773	-2.005340576	0.24888039	0.96853423	1.5609756	124.5641	14.078935	2	2	1	1	8.52833093582669
1074	0	208812.5	6852707.5	800.1801001	33.286804	190.81718	-2.6143847	4.13915062	-0.84413254	-0.53613454	1.45	155.7825	11.107269	2	2	1	1	4.24849524204936
1075	0	152477.5	6914412.5	865.9233179	31.598732	185.83812	1.0159981	-0.580281198	-0.9923682	0.12330969	1.1212121	102.017	11.212856	3	4	0	1	3.09104245335832
1076	0	179472.5	6863117.5	1317.921743	39.418194	199.60405	-1.5038537	-1.949283361	0.994441	-0.10529554	1.3518518	150.4528	11.600207	1	4	0	5	4.26267987704132
1077	0	109322.5	6791307.5	923.6910229	38.916267	163.95285	-0.12885235	-1.331987143	-0.9999848	-0.005515535	1.0655738	99.951004	6.6476083	1	4	1	5	6.99393297522319
1078	0	202252.5	6863127.5	585.5897095	28.84021	182.94124	-0.46699315	1.533465862	0.39963603	0.9166739	1.8461539	115.2152	12.390191	3	4	1	2	3.29583686600433
1079	0	153787.5	6867872.5	847.3414575	38.511383	193.46155	3.9655747	-1.719034553	0.608423	-0.7936129	1.3030303	78.2569	10.570004	3	2	1	1	6.26909628370626
1080	0	181202.5	6873612.5	545.2846021	26.001839	202.87717	3.2790866	0.69294405	0.19469745	-0.98086333	1.8	114.6859	9.724051	2	5	0	1	3.98898404656427
1081	0	204292.5	6863712.5	623.0382544	33.57796	177.4636	-1.3996376	0.224200293	-0.5201507	-0.8540745	1.7058823	113.0293	13.300134	1	2	0	5	6.16331480403464
1082	0	186397.5	6876697.5	561.2360083	34.446587	198.27689	0.5779174	-5.091584682	-0.7030019	-0.71118796	1.6666666	106.342804	10.278843	3	3	0	1	4.66343909411207
1083	0	209997.5	6859882.5	765.499541	31.962818	178.86967	1.2505367	-0.179092169	-0.07728522	0.99700904	1.65625	127.4223	15.307013	2	3	0	3	3.29583686600433
1084	0	186927.5	6852982.5	716.4788965	34.84399	189.24817	4.5105906	-8.049184799	-0.10920239	0.9940195	1.7142857	147.73491	12.670717	3	2	0	2	6.16120732169508
1085	0	182437.5	6873422.5	570.8176221	35.1995	203.84761	0.73549634	1.733035326	-0.57675976	-0.81691384	1.625	115.9402	9.330161	1	2	1	5	5.38449506278909
1086	0	63537.5	6701612.5	1181.994531	25.192738	90.03967	0.23277706	1.128382564	-0.9028629	0.42992857	0.72789115	51.5602	5.356114	1	4	1	5	7.72973533138505
